Data,Period,Organisation unit,Value
kuxcnLoB85c,201801,FKvvYL7xV0p,40.0
s5PaJNvYa6i,201701,r7pU4IuyIJF,10.0
s5PaJNvYa6i,201605,kfyFrKOKqnz,40.0
iIlheePZjCc,201810,PoAHq41Wjsk,160.0
mRVVnw1KKSL,201403,R5DowWkZPmm,40.0
BkGKNzv3Vn6,201409,q6NwSRm7CoV,50.0
g2ZhqF3DKMx,201411,lqUH9qJYc2r,93.0
vOaRpiWvl2K,201802,AcjY7Ic6kUU,77.0
XkemTADiLv4,201710,ldTs7l4tu6V,80.0
OKXUzudHulV,201804,iSzLcFdtWbX,22.0
whXQzFlRT37,201605,YTgby61ISnd,426.0
AMVejJGpKI9,201504,XNmQ1GcM53S,20.0
OKXUzudHulV,201508,zi9hv7KzZVp,177.0
s5PaJNvYa6i,201504,Udaaomim77o,20.0
BkGKNzv3Vn6,201804,wgWlZhxXfS5,76.0
g2ZhqF3DKMx,201506,JPl6BiRGUjp,44.0
VRD05emEwOF,201408,MEAv0YmXK3C,12.0
whXQzFlRT37,201411,ldTs7l4tu6V,293.0
BkGKNzv3Vn6,201805,DHJTFwnlEdw,35.0
whXQzFlRT37,201503,NvLvW1v4MWY,228.0
Gk6WlfVitbC,201503,CXAJP0JoCDZ,50.0
XkemTADiLv4,201802,cLBvS1WGEQF,120.0
VRD05emEwOF,201603,oiQrJMqWJQ6,40.0
kuxcnLoB85c,201704,JWdMKPTg0HL,220.0
oACe0uiAmnT,201805,oiQrJMqWJQ6,587.0
HIfJ6JvWQmQ,201608,BwF2JaC8lCL,40.0
whXQzFlRT37,201712,ClfJQm3Docv,104.0
VRD05emEwOF,201605,IKdUHYliWr5,48.0
odmSZSezPsY,201804,ZwfQDUAuF1E,40.0
vOaRpiWvl2K,201407,RPNI2yciVPb,101.0
s5PaJNvYa6i,201806,ikFfiR1TblB,17.0
HIfJ6JvWQmQ,201404,CXAJP0JoCDZ,14.0
whXQzFlRT37,201810,tU13hbRnCGc,302.0
XkemTADiLv4,201411,MEAv0YmXK3C,40.0
VRD05emEwOF,201401,ldTs7l4tu6V,108.0
BkGKNzv3Vn6,201712,YGTBDdMQ9vr,40.0
whXQzFlRT37,201607,uAmB8MLWUbq,100.0
smag5V5gz0s,201405,d23ZMyDAOEE,30.0
odmSZSezPsY,201707,jqLcZtIyJim,60.0
OKXUzudHulV,201703,YTgby61ISnd,488.0
d8MsenqQaMv,201408,zi9hv7KzZVp,60.0
s5PaJNvYa6i,201812,Wl8S53qfNST,20.0
oACe0uiAmnT,201705,gCRidS1x9ty,1003.0
VRD05emEwOF,201809,gCRidS1x9ty,80.0
vOaRpiWvl2K,201801,wgWlZhxXfS5,48.0
iIlheePZjCc,201508,SKJI5xtKLmd,80.0
vOaRpiWvl2K,201812,zgh2xKB6gUo,26.0
AMVejJGpKI9,201901,tU13hbRnCGc,30.0
Gk6WlfVitbC,201502,ZqmBdrwI59g,10.0
Gk6WlfVitbC,201703,wgWlZhxXfS5,130.0
mRVVnw1KKSL,201902,fS76SN2mDYs,380.0
XkemTADiLv4,201408,MEAv0YmXK3C,20.0
XkemTADiLv4,201712,HiSkD51XNEw,30.0
vOaRpiWvl2K,201810,g7eN5E9RN1V,184.0
Gk6WlfVitbC,201505,RPNI2yciVPb,10.0
iIlheePZjCc,201511,SKJI5xtKLmd,80.0
smag5V5gz0s,201703,NBZfDf5Rag9,50.0
vOaRpiWvl2K,201809,zgh2xKB6gUo,32.0
g2ZhqF3DKMx,201501,zqmymbY6VTU,43.0
XkemTADiLv4,201406,R6tG0IzAhpv,100.0
kuxcnLoB85c,201409,PoAHq41Wjsk,80.0
iIlheePZjCc,201606,kKYdOJ0uRod,40.0
g2ZhqF3DKMx,201801,wgWlZhxXfS5,90.0
byrpD40AkQG,201807,dU7dDBWWWDi,60.0
whXQzFlRT37,201806,VkaywIcr0d1,100.0
oACe0uiAmnT,201504,vmGyHazfngO,360.0
oACe0uiAmnT,201510,d23ZMyDAOEE,477.0
s5PaJNvYa6i,201404,RUBAdXhzucO,80.0
s5PaJNvYa6i,201811,q6NwSRm7CoV,20.0
vOaRpiWvl2K,201901,Wl8S53qfNST,17.0
OKXUzudHulV,201402,iE17KE2PvJf,287.0
smag5V5gz0s,201409,kKYdOJ0uRod,100.0
d8MsenqQaMv,201408,bArGQMJx5Vs,80.0
byrpD40AkQG,201610,LT6XGXS57II,70.0
iIlheePZjCc,201412,RPNI2yciVPb,60.0
smag5V5gz0s,201402,wgWlZhxXfS5,40.0
odmSZSezPsY,201412,SfTrvW441Q0,180.0
odmSZSezPsY,201612,q6NwSRm7CoV,73.0
s5PaJNvYa6i,201602,e9NLyDiExlF,60.0
odmSZSezPsY,201403,NBZfDf5Rag9,40.0
VRD05emEwOF,201612,VI8FnbLBPDD,36.0
mRVVnw1KKSL,201712,QsbKIv43xwM,100.0
kuxcnLoB85c,201805,iSzLcFdtWbX,180.0
d8MsenqQaMv,201706,LbjgDaDXJRa,20.0
kuxcnLoB85c,201706,ZqmBdrwI59g,152.0
byrpD40AkQG,201502,ldTs7l4tu6V,30.0
d8MsenqQaMv,201510,BwF2JaC8lCL,20.0
OKXUzudHulV,201410,R5DowWkZPmm,487.0
byrpD40AkQG,201705,FSrkhOVFdOk,20.0
d8MsenqQaMv,201608,oiQrJMqWJQ6,20.0
mRVVnw1KKSL,201403,rKoTTNZLKaN,40.0
whXQzFlRT37,201603,tU13hbRnCGc,77.0
smag5V5gz0s,201611,wPQb02U3UHx,120.0
iIlheePZjCc,201404,YTgby61ISnd,20.0
BkGKNzv3Vn6,201604,KysFcG0IQYZ,20.0
s5PaJNvYa6i,201811,ldTs7l4tu6V,40.0
d8MsenqQaMv,201702,d23ZMyDAOEE,20.0
smag5V5gz0s,201504,kAyEVYlTCtX,20.0
vOaRpiWvl2K,201411,kKYdOJ0uRod,6.0
BkGKNzv3Vn6,201611,vmGyHazfngO,10.0
d8MsenqQaMv,201612,FSrkhOVFdOk,80.0
VRD05emEwOF,201705,uECirbmK3vj,96.0
smag5V5gz0s,201811,zqmymbY6VTU,120.0
AMVejJGpKI9,201501,FSrkhOVFdOk,50.0
kuxcnLoB85c,201808,e9NLyDiExlF,60.0
VRD05emEwOF,201501,iE17KE2PvJf,22.0
BkGKNzv3Vn6,201806,R6tG0IzAhpv,40.0
BkGKNzv3Vn6,201707,MQ4km4gi9bz,10.0
HIfJ6JvWQmQ,201509,Udaaomim77o,20.0
HIfJ6JvWQmQ,201702,MEAv0YmXK3C,35.0
whXQzFlRT37,201502,vaCcJOxMAeE,512.0
s5PaJNvYa6i,201812,RQiyqxziOzo,10.0
s5PaJNvYa6i,201807,FKvvYL7xV0p,50.0
mRVVnw1KKSL,201706,La4FiUTG0Ed,400.0
oACe0uiAmnT,201501,IKdUHYliWr5,1295.0
kuxcnLoB85c,201804,YGTBDdMQ9vr,60.0
HIfJ6JvWQmQ,201705,XNmQ1GcM53S,100.0
AMVejJGpKI9,201607,LT6XGXS57II,40.0
AMVejJGpKI9,201610,rKoTTNZLKaN,10.0
odmSZSezPsY,201702,BwF2JaC8lCL,120.0
BQeaCpVaUYB,201604,Udaaomim77o,10.0
Gk6WlfVitbC,201709,H7UhEhDlhvD,10.0
oACe0uiAmnT,201808,NvLvW1v4MWY,8.0
HIfJ6JvWQmQ,201503,JWdMKPTg0HL,420.0
mRVVnw1KKSL,201408,xuVsQTby6uM,40.0
BkGKNzv3Vn6,201403,LbjgDaDXJRa,10.0
s5PaJNvYa6i,201512,FX5DGY6VxPS,45.0
OKXUzudHulV,201807,QsbKIv43xwM,490.0
byrpD40AkQG,201708,LbjgDaDXJRa,20.0
smag5V5gz0s,201901,MQ4km4gi9bz,60.0
BQeaCpVaUYB,201503,wgWlZhxXfS5,20.0
g2ZhqF3DKMx,201805,MEAv0YmXK3C,58.0
oACe0uiAmnT,201805,H3BDe6vY03G,367.0
XkemTADiLv4,201811,BwF2JaC8lCL,50.0
iIlheePZjCc,201804,YTgby61ISnd,40.0
s5PaJNvYa6i,201708,zi9hv7KzZVp,20.0
d8MsenqQaMv,201411,yeGUcHoOF0W,120.0
BkGKNzv3Vn6,201506,fS76SN2mDYs,130.0
g2ZhqF3DKMx,201803,R6tG0IzAhpv,100.0
kuxcnLoB85c,201809,BwF2JaC8lCL,60.0
iIlheePZjCc,201808,mC4qkTGiah3,60.0
VRD05emEwOF,201507,JWdMKPTg0HL,98.0
VRD05emEwOF,201710,mC4qkTGiah3,12.0
d8MsenqQaMv,201703,ZwfQDUAuF1E,20.0
HIfJ6JvWQmQ,201406,Wl8S53qfNST,40.0
d8MsenqQaMv,201508,gCRidS1x9ty,80.0
g2ZhqF3DKMx,201804,JPl6BiRGUjp,40.0
byrpD40AkQG,201811,vaCcJOxMAeE,20.0
VRD05emEwOF,201505,mrRGRJwEwUm,18.0
kuxcnLoB85c,201808,ClfJQm3Docv,140.0
whXQzFlRT37,201512,tU13hbRnCGc,96.0
VRD05emEwOF,201708,SfTrvW441Q0,58.0
s5PaJNvYa6i,201704,JPl6BiRGUjp,50.0
odmSZSezPsY,201712,iE17KE2PvJf,80.0
VRD05emEwOF,201405,VI8FnbLBPDD,24.0
AMVejJGpKI9,201809,H7UhEhDlhvD,180.0
oACe0uiAmnT,201811,NvLvW1v4MWY,468.0
g2ZhqF3DKMx,201808,kKYdOJ0uRod,120.0
whXQzFlRT37,201703,R6tG0IzAhpv,420.0
HIfJ6JvWQmQ,201805,xuVsQTby6uM,40.0
XkemTADiLv4,201510,JWdMKPTg0HL,180.0
XkemTADiLv4,201404,wgWlZhxXfS5,50.0
HIfJ6JvWQmQ,201509,mrRGRJwEwUm,60.0
VRD05emEwOF,201901,iE17KE2PvJf,8.0
s5PaJNvYa6i,201703,R6tG0IzAhpv,100.0
AMVejJGpKI9,201701,ZqmBdrwI59g,30.0
iIlheePZjCc,201411,xpXgPL892GT,20.0
HIfJ6JvWQmQ,201610,uECirbmK3vj,180.0
whXQzFlRT37,201506,FX5DGY6VxPS,22.0
kuxcnLoB85c,201704,SfTrvW441Q0,100.0
oACe0uiAmnT,201609,NBZfDf5Rag9,14.0
odmSZSezPsY,201603,Udaaomim77o,40.0
s5PaJNvYa6i,201701,QsbKIv43xwM,63.0
byrpD40AkQG,201608,zQdh7P5efBl,20.0
kuxcnLoB85c,201704,YTgby61ISnd,60.0
XkemTADiLv4,201507,JWdMKPTg0HL,236.0
OKXUzudHulV,201805,H7UhEhDlhvD,58.0
HIfJ6JvWQmQ,201611,dU7dDBWWWDi,100.0
Gk6WlfVitbC,201504,IKdUHYliWr5,150.0
g2ZhqF3DKMx,201609,FX5DGY6VxPS,30.0
HIfJ6JvWQmQ,201607,e9NLyDiExlF,40.0
d8MsenqQaMv,201803,wPQb02U3UHx,60.0
BkGKNzv3Vn6,201512,uAmB8MLWUbq,130.0
d8MsenqQaMv,201807,zqmymbY6VTU,40.0
g2ZhqF3DKMx,201710,iSzLcFdtWbX,140.0
BQeaCpVaUYB,201411,JpOeRsaZHoG,28.0
g2ZhqF3DKMx,201605,vmGyHazfngO,12.0
s5PaJNvYa6i,201509,FX5DGY6VxPS,19.0
vOaRpiWvl2K,201706,mrRGRJwEwUm,105.0
whXQzFlRT37,201504,XNmQ1GcM53S,354.0
AMVejJGpKI9,201709,UdcrfRV5diV,120.0
mRVVnw1KKSL,201702,KysFcG0IQYZ,300.0
g2ZhqF3DKMx,201408,dU7dDBWWWDi,460.0
g2ZhqF3DKMx,201809,QsbKIv43xwM,130.0
AMVejJGpKI9,201501,CXAJP0JoCDZ,100.0
odmSZSezPsY,201811,iSzLcFdtWbX,60.0
HIfJ6JvWQmQ,201512,bArGQMJx5Vs,50.0
odmSZSezPsY,201709,uAmB8MLWUbq,40.0
smag5V5gz0s,201504,fS76SN2mDYs,100.0
HIfJ6JvWQmQ,201707,PoAHq41Wjsk,200.0
oACe0uiAmnT,201606,LT6XGXS57II,400.0
OKXUzudHulV,201403,ZwfQDUAuF1E,210.0
iIlheePZjCc,201611,cLBvS1WGEQF,20.0
iIlheePZjCc,201507,ge7aE8co40H,25.0
AMVejJGpKI9,201804,FX5DGY6VxPS,20.0
XkemTADiLv4,201402,Wl8S53qfNST,60.0
oACe0uiAmnT,201806,tU13hbRnCGc,343.0
kuxcnLoB85c,201706,iE17KE2PvJf,90.0
s5PaJNvYa6i,201601,ge7aE8co40H,34.0
BkGKNzv3Vn6,201509,iE17KE2PvJf,40.0
Gk6WlfVitbC,201801,FSrkhOVFdOk,50.0
AMVejJGpKI9,201808,vaCcJOxMAeE,60.0
smag5V5gz0s,201412,dU7dDBWWWDi,50.0
BkGKNzv3Vn6,201807,JPl6BiRGUjp,30.0
BkGKNzv3Vn6,201902,jLbIZHuRAYh,20.0
BQeaCpVaUYB,201807,SfTrvW441Q0,42.0
odmSZSezPsY,201712,oiQrJMqWJQ6,100.0
BkGKNzv3Vn6,201811,MEAv0YmXK3C,26.0
d8MsenqQaMv,201507,jLbIZHuRAYh,40.0
s5PaJNvYa6i,201609,ge7aE8co40H,27.0
iIlheePZjCc,201810,FKvvYL7xV0p,20.0
BkGKNzv3Vn6,201408,BwF2JaC8lCL,30.0
iIlheePZjCc,201710,uECirbmK3vj,240.0
Gk6WlfVitbC,201403,zqmymbY6VTU,40.0
d8MsenqQaMv,201809,ClfJQm3Docv,200.0
HIfJ6JvWQmQ,201706,ClfJQm3Docv,70.0
mRVVnw1KKSL,201406,d23ZMyDAOEE,40.0
OKXUzudHulV,201501,ClfJQm3Docv,200.0
odmSZSezPsY,201705,tU13hbRnCGc,40.0
d8MsenqQaMv,201511,gCRidS1x9ty,80.0
d8MsenqQaMv,201502,yeGUcHoOF0W,20.0
iIlheePZjCc,201702,JWdMKPTg0HL,260.0
vOaRpiWvl2K,201508,R6tG0IzAhpv,389.0
BQeaCpVaUYB,201702,NBZfDf5Rag9,36.0
XkemTADiLv4,201902,BwF2JaC8lCL,56.0
VRD05emEwOF,201801,fS76SN2mDYs,150.0
oACe0uiAmnT,201805,iE17KE2PvJf,124.0
g2ZhqF3DKMx,201405,BwF2JaC8lCL,60.0
g2ZhqF3DKMx,201603,RPNI2yciVPb,40.0
kuxcnLoB85c,201901,ZY5zTLYR53q,20.0
HIfJ6JvWQmQ,201710,jqLcZtIyJim,40.0
VRD05emEwOF,201404,wgWlZhxXfS5,60.0
smag5V5gz0s,201510,UdcrfRV5diV,10.0
s5PaJNvYa6i,201406,oiQrJMqWJQ6,60.0
kuxcnLoB85c,201812,FX5DGY6VxPS,52.0
vOaRpiWvl2K,201706,Udaaomim77o,55.0
iIlheePZjCc,201507,zi9hv7KzZVp,40.0
AMVejJGpKI9,201701,JPl6BiRGUjp,160.0
BQeaCpVaUYB,201504,RUBAdXhzucO,62.0
VRD05emEwOF,201811,BwF2JaC8lCL,10.0
odmSZSezPsY,201803,ZqmBdrwI59g,100.0
smag5V5gz0s,201602,PoAHq41Wjsk,40.0
mRVVnw1KKSL,201701,LT6XGXS57II,200.0
Gk6WlfVitbC,201503,FSrkhOVFdOk,50.0
s5PaJNvYa6i,201612,ge7aE8co40H,37.0
s5PaJNvYa6i,201705,FSrkhOVFdOk,30.0
BkGKNzv3Vn6,201411,BwF2JaC8lCL,20.0
s5PaJNvYa6i,201410,ZwfQDUAuF1E,10.0
vOaRpiWvl2K,201812,r7pU4IuyIJF,69.0
Gk6WlfVitbC,201502,iE17KE2PvJf,60.0
iIlheePZjCc,201803,iSzLcFdtWbX,140.0
g2ZhqF3DKMx,201407,kfyFrKOKqnz,22.0
BkGKNzv3Vn6,201808,FSrkhOVFdOk,20.0
oACe0uiAmnT,201803,JWdMKPTg0HL,44.0
smag5V5gz0s,201804,R6tG0IzAhpv,120.0
iIlheePZjCc,201709,r7pU4IuyIJF,60.0
g2ZhqF3DKMx,201601,CXAJP0JoCDZ,60.0
AMVejJGpKI9,201610,ZqmBdrwI59g,50.0
odmSZSezPsY,201802,R6tG0IzAhpv,100.0
smag5V5gz0s,201801,HiSkD51XNEw,50.0
g2ZhqF3DKMx,201404,NBZfDf5Rag9,38.0
OKXUzudHulV,201810,QsbKIv43xwM,490.0
BkGKNzv3Vn6,201708,Wl8S53qfNST,50.0
VRD05emEwOF,201604,FKvvYL7xV0p,18.0
iIlheePZjCc,201807,PoAHq41Wjsk,110.0
VRD05emEwOF,201802,kfyFrKOKqnz,24.0
HIfJ6JvWQmQ,201804,CXAJP0JoCDZ,175.0
oACe0uiAmnT,201509,q6NwSRm7CoV,468.0
byrpD40AkQG,201706,La4FiUTG0Ed,60.0
iIlheePZjCc,201404,JWdMKPTg0HL,80.0
byrpD40AkQG,201812,AcjY7Ic6kUU,20.0
XkemTADiLv4,201601,PoAHq41Wjsk,98.0
d8MsenqQaMv,201806,zgh2xKB6gUo,90.0
byrpD40AkQG,201403,r7pU4IuyIJF,20.0
HIfJ6JvWQmQ,201709,d23ZMyDAOEE,140.0
oACe0uiAmnT,201601,VkaywIcr0d1,145.0
BkGKNzv3Vn6,201902,KysFcG0IQYZ,140.0
HIfJ6JvWQmQ,201806,cLBvS1WGEQF,20.0
VRD05emEwOF,201407,JPl6BiRGUjp,80.0
s5PaJNvYa6i,201407,ZwfQDUAuF1E,30.0
Gk6WlfVitbC,201508,SfTrvW441Q0,40.0
oACe0uiAmnT,201807,vaCcJOxMAeE,463.0
HIfJ6JvWQmQ,201512,zi9hv7KzZVp,42.0
Gk6WlfVitbC,201802,IKdUHYliWr5,10.0
mRVVnw1KKSL,201603,BwF2JaC8lCL,60.0
oACe0uiAmnT,201401,mrRGRJwEwUm,399.0
smag5V5gz0s,201503,yrxkpEWxooc,40.0
vOaRpiWvl2K,201809,iSzLcFdtWbX,460.0
kuxcnLoB85c,201406,YTgby61ISnd,320.0
whXQzFlRT37,201509,kKYdOJ0uRod,413.0
BkGKNzv3Vn6,201403,zi9hv7KzZVp,18.0
kuxcnLoB85c,201603,JpOeRsaZHoG,20.0
XkemTADiLv4,201808,dU7dDBWWWDi,100.0
mRVVnw1KKSL,201407,FSrkhOVFdOk,40.0
smag5V5gz0s,201801,lqUH9qJYc2r,190.0
BQeaCpVaUYB,201407,NvLvW1v4MWY,60.0
g2ZhqF3DKMx,201602,mC4qkTGiah3,30.0
BkGKNzv3Vn6,201804,rKoTTNZLKaN,20.0
Gk6WlfVitbC,201808,GVj7FwVVJW5,110.0
mRVVnw1KKSL,201608,jLbIZHuRAYh,140.0
XkemTADiLv4,201609,FX5DGY6VxPS,20.0
Gk6WlfVitbC,201802,gCRidS1x9ty,80.0
AMVejJGpKI9,201810,tU13hbRnCGc,10.0
odmSZSezPsY,201408,xuVsQTby6uM,62.0
whXQzFlRT37,201606,ge7aE8co40H,454.0
smag5V5gz0s,201809,lqUH9qJYc2r,100.0
Gk6WlfVitbC,201609,La4FiUTG0Ed,140.0
s5PaJNvYa6i,201610,LT6XGXS57II,130.0
byrpD40AkQG,201610,vmGyHazfngO,20.0
odmSZSezPsY,201702,KysFcG0IQYZ,260.0
oACe0uiAmnT,201401,XNmQ1GcM53S,241.0
BQeaCpVaUYB,201812,ZqmBdrwI59g,30.0
g2ZhqF3DKMx,201602,xpXgPL892GT,80.0
d8MsenqQaMv,201510,FSrkhOVFdOk,40.0
smag5V5gz0s,201408,uECirbmK3vj,80.0
HIfJ6JvWQmQ,201511,NvLvW1v4MWY,26.0
VRD05emEwOF,201808,dU7dDBWWWDi,94.0
smag5V5gz0s,201406,FSrkhOVFdOk,40.0
s5PaJNvYa6i,201701,rKoTTNZLKaN,30.0
smag5V5gz0s,201409,dU7dDBWWWDi,50.0
smag5V5gz0s,201605,Udaaomim77o,30.0
iIlheePZjCc,201705,jLbIZHuRAYh,100.0
BQeaCpVaUYB,201902,Udaaomim77o,6.0
whXQzFlRT37,201411,vaCcJOxMAeE,535.0
HIfJ6JvWQmQ,201703,iSzLcFdtWbX,10.0
iIlheePZjCc,201408,q6NwSRm7CoV,60.0
HIfJ6JvWQmQ,201804,FSrkhOVFdOk,60.0
s5PaJNvYa6i,201608,zQdh7P5efBl,20.0
mRVVnw1KKSL,201508,uECirbmK3vj,100.0
HIfJ6JvWQmQ,201808,vmGyHazfngO,30.0
g2ZhqF3DKMx,201607,wPQb02U3UHx,100.0
BQeaCpVaUYB,201501,AcjY7Ic6kUU,30.0
vOaRpiWvl2K,201808,YGTBDdMQ9vr,49.0
byrpD40AkQG,201809,AcjY7Ic6kUU,10.0
HIfJ6JvWQmQ,201404,MEAv0YmXK3C,20.0
byrpD40AkQG,201602,NBZfDf5Rag9,30.0
oACe0uiAmnT,201409,XNmQ1GcM53S,330.0
HIfJ6JvWQmQ,201710,FX5DGY6VxPS,48.0
s5PaJNvYa6i,201604,gCRidS1x9ty,50.0
OKXUzudHulV,201504,d23ZMyDAOEE,150.0
oACe0uiAmnT,201810,La4FiUTG0Ed,1322.0
Gk6WlfVitbC,201401,MEAv0YmXK3C,60.0
whXQzFlRT37,201810,yeGUcHoOF0W,528.0
kuxcnLoB85c,201412,ZwfQDUAuF1E,80.0
odmSZSezPsY,201509,bArGQMJx5Vs,10.0
OKXUzudHulV,201808,VI8FnbLBPDD,120.0
iIlheePZjCc,201609,HiSkD51XNEw,120.0
BQeaCpVaUYB,201411,HiSkD51XNEw,20.0
odmSZSezPsY,201803,d23ZMyDAOEE,40.0
XkemTADiLv4,201408,dU7dDBWWWDi,120.0
oACe0uiAmnT,201509,mC4qkTGiah3,212.0
odmSZSezPsY,201508,tS66Amr7xbP,34.0
g2ZhqF3DKMx,201712,R6tG0IzAhpv,60.0
mRVVnw1KKSL,201409,cLBvS1WGEQF,100.0
VRD05emEwOF,201612,RUBAdXhzucO,70.0
iIlheePZjCc,201502,R6tG0IzAhpv,20.0
s5PaJNvYa6i,201502,mC4qkTGiah3,40.0
vOaRpiWvl2K,201703,VI8FnbLBPDD,26.0
HIfJ6JvWQmQ,201605,VI8FnbLBPDD,35.0
iIlheePZjCc,201806,LT6XGXS57II,180.0
odmSZSezPsY,201810,YGTBDdMQ9vr,46.0
BQeaCpVaUYB,201401,QsbKIv43xwM,34.0
Gk6WlfVitbC,201605,BwF2JaC8lCL,120.0
whXQzFlRT37,201901,mrRGRJwEwUm,247.0
BkGKNzv3Vn6,201803,zi9hv7KzZVp,10.0
iIlheePZjCc,201711,yrxkpEWxooc,20.0
d8MsenqQaMv,201601,yrxkpEWxooc,60.0
AMVejJGpKI9,201704,uECirbmK3vj,90.0
byrpD40AkQG,201807,kKYdOJ0uRod,30.0
smag5V5gz0s,201401,zi9hv7KzZVp,10.0
odmSZSezPsY,201508,kfyFrKOKqnz,18.0
mRVVnw1KKSL,201408,IKdUHYliWr5,140.0
BkGKNzv3Vn6,201602,ge7aE8co40H,26.0
VRD05emEwOF,201607,SiFad15yKhZ,80.0
smag5V5gz0s,201709,jqLcZtIyJim,50.0
kuxcnLoB85c,201612,vmGyHazfngO,40.0
iIlheePZjCc,201408,xpXgPL892GT,40.0
byrpD40AkQG,201703,MQ4km4gi9bz,20.0
HIfJ6JvWQmQ,201803,TleFOlpaRAp,60.0
BQeaCpVaUYB,201702,RPNI2yciVPb,40.0
byrpD40AkQG,201406,oiQrJMqWJQ6,60.0
kuxcnLoB85c,201511,RUBAdXhzucO,65.0
odmSZSezPsY,201401,jqLcZtIyJim,20.0
BQeaCpVaUYB,201902,mrRGRJwEwUm,16.0
HIfJ6JvWQmQ,201407,lqUH9qJYc2r,180.0
g2ZhqF3DKMx,201502,XNmQ1GcM53S,66.0
smag5V5gz0s,201708,zgh2xKB6gUo,50.0
d8MsenqQaMv,201605,UdcrfRV5diV,60.0
g2ZhqF3DKMx,201507,ZwfQDUAuF1E,20.0
HIfJ6JvWQmQ,201805,IKdUHYliWr5,140.0
d8MsenqQaMv,201810,zqmymbY6VTU,120.0
BkGKNzv3Vn6,201803,bArGQMJx5Vs,50.0
iIlheePZjCc,201702,YTgby61ISnd,60.0
byrpD40AkQG,201510,wPQb02U3UHx,40.0
OKXUzudHulV,201711,Wl8S53qfNST,118.0
HIfJ6JvWQmQ,201405,ldTs7l4tu6V,100.0
odmSZSezPsY,201401,zQdh7P5efBl,19.0
Gk6WlfVitbC,201505,uECirbmK3vj,50.0
Gk6WlfVitbC,201407,R6tG0IzAhpv,90.0
s5PaJNvYa6i,201811,vaCcJOxMAeE,10.0
g2ZhqF3DKMx,201404,JPl6BiRGUjp,140.0
BkGKNzv3Vn6,201803,JpOeRsaZHoG,46.0
kuxcnLoB85c,201712,uECirbmK3vj,164.0
s5PaJNvYa6i,201708,bArGQMJx5Vs,90.0
XkemTADiLv4,201612,RUBAdXhzucO,48.0
odmSZSezPsY,201710,JWdMKPTg0HL,60.0
mRVVnw1KKSL,201604,fS76SN2mDYs,100.0
BkGKNzv3Vn6,201502,FX5DGY6VxPS,20.0
BQeaCpVaUYB,201801,SKJI5xtKLmd,4.0
BQeaCpVaUYB,201809,SKJI5xtKLmd,29.0
XkemTADiLv4,201811,lqUH9qJYc2r,100.0
kuxcnLoB85c,201706,UdcrfRV5diV,160.0
VRD05emEwOF,201503,q6NwSRm7CoV,54.0
odmSZSezPsY,201409,zQdh7P5efBl,19.0
BQeaCpVaUYB,201509,YTgby61ISnd,10.0
odmSZSezPsY,201510,ldTs7l4tu6V,135.0
smag5V5gz0s,201711,LT6XGXS57II,200.0
byrpD40AkQG,201410,ZwfQDUAuF1E,120.0
whXQzFlRT37,201807,bArGQMJx5Vs,700.0
g2ZhqF3DKMx,201503,r7pU4IuyIJF,20.0
Gk6WlfVitbC,201801,CXAJP0JoCDZ,60.0
AMVejJGpKI9,201410,KysFcG0IQYZ,160.0
AMVejJGpKI9,201802,XNmQ1GcM53S,60.0
VRD05emEwOF,201411,jLbIZHuRAYh,100.0
AMVejJGpKI9,201605,cLBvS1WGEQF,30.0
vOaRpiWvl2K,201403,SiFad15yKhZ,363.0
mRVVnw1KKSL,201405,R6tG0IzAhpv,160.0
mRVVnw1KKSL,201810,CXAJP0JoCDZ,300.0
BQeaCpVaUYB,201809,rKoTTNZLKaN,4.0
Gk6WlfVitbC,201803,RPNI2yciVPb,50.0
s5PaJNvYa6i,201403,r7pU4IuyIJF,20.0
oACe0uiAmnT,201509,xpXgPL892GT,251.0
HIfJ6JvWQmQ,201704,zqmymbY6VTU,120.0
XkemTADiLv4,201502,KysFcG0IQYZ,148.0
VRD05emEwOF,201802,NvLvW1v4MWY,48.0
OKXUzudHulV,201508,SiFad15yKhZ,151.0
Gk6WlfVitbC,201809,CXAJP0JoCDZ,40.0
d8MsenqQaMv,201611,iE17KE2PvJf,100.0
BQeaCpVaUYB,201811,HiSkD51XNEw,6.0
g2ZhqF3DKMx,201411,HiSkD51XNEw,6.0
AMVejJGpKI9,201501,yeGUcHoOF0W,70.0
OKXUzudHulV,201711,NBZfDf5Rag9,480.0
XkemTADiLv4,201401,fS76SN2mDYs,200.0
VRD05emEwOF,201410,uAmB8MLWUbq,57.0
iIlheePZjCc,201404,kfyFrKOKqnz,60.0
OKXUzudHulV,201802,d23ZMyDAOEE,83.0
iIlheePZjCc,201806,QsbKIv43xwM,20.0
s5PaJNvYa6i,201806,ClfJQm3Docv,120.0
AMVejJGpKI9,201406,JPl6BiRGUjp,140.0
VRD05emEwOF,201510,FX5DGY6VxPS,14.0
BkGKNzv3Vn6,201506,rKoTTNZLKaN,10.0
odmSZSezPsY,201509,zi9hv7KzZVp,45.0
XkemTADiLv4,201408,FX5DGY6VxPS,28.0
smag5V5gz0s,201510,LT6XGXS57II,50.0
BQeaCpVaUYB,201503,SKJI5xtKLmd,18.0
BQeaCpVaUYB,201802,RUBAdXhzucO,14.0
BkGKNzv3Vn6,201802,AcjY7Ic6kUU,10.0
whXQzFlRT37,201811,mC4qkTGiah3,338.0
